Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales,Year,Quarter,Month,Month Number,Shipping Days,Profit Margin,Revenue Per Unit,Profit Per Unit,Loss Order
80,CA-2017-127208,2017-12-06,2017-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",388.19,319.17,-69.02,25,7979.172993,2017,4,December,12,-174,-0.008650019251437477,319.16691972,-2.7607999999999997,1
81,CA-2017-127208,2017-12-06,2017-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,162.76,19.91,-142.84,5,99.56473465,2017,4,December,12,-174,-1.4346445104496646,19.91294693,-28.568,1
82,CA-2015-139451,2015-12-10,2015-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",241.57,516.48,274.91,1,516.4788574,2015,4,December,12,-55,0.5322773547477261,516.4788574,274.91,0
83,CA-2015-139451,2015-12-10,2015-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",57.68,954.75,897.07,17,16230.75146,2015,4,December,12,-55,0.055269776153666766,954.7500858823529,52.76882352941177,0
84,CA-2016-149734,2016-03-09,2016-08-09,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707.0,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,69.29,774.73,705.44,23,17818.8067,2016,1,March,3,153,0.039589632003808654,774.7307260869566,30.67130434782609,0
85,US-2018-119662,2018-11-13,2018-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,90.07,228.64,138.57,19,4344.141622,2018,4,November,11,3,0.03189813133582964,228.6390327368421,7.293157894736842,0
86,CA-2018-140088,2018-05-28,2018-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,584.38,422.34,-162.04,21,8869.145783,2018,2,May,5,2,-0.018270079663206276,422.3402753809524,-7.716190476190476,1
87,CA-2018-155558,2018-10-26,2018-02-11,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,705.75,812.12,106.37,4,3248.49345,2018,4,October,10,-257,0.03274440956622523,812.1233625,26.5925,0
88,CA-2018-155558,2018-10-26,2018-02-11,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,246.56,177.03,-69.53,12,2124.332789,2018,4,October,10,-257,-0.0327302767061889,177.02773241666668,-5.7941666666666665,1
89,CA-2017-159695,2017-05-04,2017-10-04,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,530.43,289.41,-241.03,6,1736.440323,2017,2,May,5,153,-0.13880695858500863,289.4067205,-40.17166666666667,1
90,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,793.09,481.74,-311.35,1,481.7389331,2017,3,September,9,5,-0.6463044163702035,481.7389331,-311.35,1
91,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,834.6,877.05,42.45,21,18418.14801,2017,3,September,9,5,0.002304791989778347,877.0546671428572,2.0214285714285714,0
92,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,291.51,835.85,544.33,13,10865.99301,2017,3,September,9,5,0.050094823317026964,835.8456161538462,41.871538461538464,0
93,CA-2016-149587,2016-01-31,2016-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,663.9,784.5,120.6,16,12551.93087,2016,1,January,1,92,0.009608083509146987,784.495679375,7.5375,0
94,CA-2016-149587,2016-01-31,2016-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",427.71,674.12,246.4,2,1348.23706,2016,1,January,1,92,0.18275717773252725,674.11853,123.2,0
95,CA-2016-149587,2016-01-31,2016-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,982.1,576.28,-405.82,20,11525.62349,2016,1,January,1,92,-0.035210242669483555,576.2811745,-20.291,1
96,US-2018-109484,2018-06-11,2018-12-11,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,530.48,245.18,-285.3,24,5884.295083,2018,2,June,6,183,-0.04848499199576936,245.17896179166667,-11.887500000000001,1
97,CA-2018-161018,2018-09-11,2018-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,697.51,913.74,216.24,2,1827.489496,2018,3,September,9,61,0.1183262615042686,913.744748,108.12,0
98,CA-2018-157833,2018-06-17,2018-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,223.38,277.91,54.53,13,3612.852054,2018,2,June,6,3,0.015093338776390427,277.91169646153844,4.194615384615385,0
99,CA-2017-149223,2017-06-09,2017-11-09,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,843.03,842.39,-0.64,10,8423.867072,2017,2,June,6,153,-7.597460816152823e-05,842.3867071999999,-0.064,1
100,CA-2017-158568,2017-08-29,2017-02-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,98.43,940.72,842.29,23,21636.62332,2017,3,August,8,-201,0.038928902516014226,940.7227530434782,36.62130434782608,0
101,CA-2017-158568,2017-08-29,2017-02-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,633.96,219.22,-414.75,8,1753.754837,2017,3,August,8,-201,-0.23649257652767347,219.219354625,-51.84375,1
102,CA-2017-158568,2017-08-29,2017-02-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,841.08,718.02,-123.06,18,12924.35781,2017,3,August,8,-201,-0.00952155625904944,718.0198783333333,-6.836666666666667,1
103,CA-2017-129903,2017-01-12,2017-04-12,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),650.92,785.4,134.48,2,1570.806968,2017,1,January,1,90,0.08561204701760655,785.403484,67.24,0
104,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,793.42,448.47,-344.95,3,1345.416451,2016,4,November,11,4,-0.2563890160133028,448.47215033333333,-114.98333333333333,1
105,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",135.9,281.59,145.69,17,4787.051652,2016,4,November,11,4,0.03043418174506883,281.5912736470588,8.57,0
106,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",619.99,939.5,319.5,10,9394.951568,2016,4,November,11,4,0.03400762608380484,939.4951568,31.95,0
107,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,250.34,434.38,184.04,10,4343.798698,2018,4,November,11,5,0.04236844586852906,434.37986979999994,18.404,0
108,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,295.4,532.65,237.25,7,3728.582084,2018,4,November,11,5,0.06363008635858693,532.6545834285714,33.892857142857146,0
109,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,510.29,110.69,-399.6,16,1771.098902,2018,4,November,11,5,-0.2256226343705339,110.693681375,-24.975,1
110,CA-2016-129476,2016-10-15,2016-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,733.15,74.4,-658.75,2,148.8033812,2016,4,October,10,5,-4.4269827384809455,74.4016906,-329.375,1
111,CA-2018-146780,2018-12-25,2018-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,255.85,323.44,67.6,14,4528.188298,2018,4,December,12,5,0.014928707807901322,323.4420212857143,4.828571428571428,0
112,CA-2017-128867,2017-03-11,2017-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",728.5,986.02,257.52,8,7888.177506,2017,1,March,3,214,0.03264632417362845,986.02218825,32.19,0
113,CA-2017-128867,2017-03-11,2017-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",967.75,959.47,-8.28,14,13432.56342,2017,1,March,3,214,-0.0006164125000647121,959.4688157142857,-0.5914285714285714,1
114,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",439.08,804.52,365.44,24,19308.56803,2015,3,August,8,2,0.01892631289032986,804.5236679166666,15.226666666666667,0
115,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",321.83,496.44,174.61,14,6950.178397,2015,3,August,8,2,0.02512309613165747,496.44131407142856,12.472142857142858,0
116,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,243.47,914.83,671.35,22,20126.22689,2015,3,August,8,2,0.033356972654102875,914.8284950000001,30.51590909090909,0
117,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",178.0,488.04,310.04,20,9760.741515,2015,3,August,8,2,0.031763980177483477,488.03707575,15.502,0
118,CA-2016-110457,2016-02-03,2016-06-03,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,266.5,231.72,-34.79,17,3939.177396,2016,1,February,2,121,-0.008831793164564554,231.71631741176472,-2.046470588235294,1
119,US-2016-136476,2016-05-04,2016-10-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,897.43,887.52,-9.91,25,22188.08004,2016,2,May,5,153,-0.00044663621107074393,887.5232016,-0.39640000000000003,1
120,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,878.46,801.77,-76.68,17,13630.12634,2017,4,December,12,-174,-0.005625773238430599,801.7721376470589,-4.510588235294118,1
121,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,759.61,451.18,-308.43,18,8121.209874,2017,4,December,12,-174,-0.03797833140446679,451.17832633333336,-17.135,1
122,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",278.46,55.04,-223.42,19,1045.803267,2017,4,December,12,-174,-0.2136348269793653,55.042277210526315,-11.758947368421053,1
123,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,710.15,667.86,-42.28,6,4007.182312,2017,4,December,12,-174,-0.010551054758199382,667.8637186666666,-7.046666666666667,1
124,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,882.79,95.08,-787.71,2,190.1661792,2017,4,December,12,-174,-4.142219206978735,95.0830896,-393.855,1
125,US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,59.83,98.92,39.09,22,2176.301792,2015,4,December,12,2,0.017961663287551985,98.92280872727274,1.776818181818182,0
126,US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,251.6,924.31,672.72,10,9243.138176,2015,3,September,9,5,0.07278047641294938,924.3138176,67.272,0
127,US-2018-107272,2018-05-11,2018-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",418.26,912.26,494.0,13,11859.37516,2018,2,May,5,214,0.0416548083971736,912.2596276923076,38.0,0
128,US-2018-107272,2018-05-11,2018-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",714.04,826.22,112.18,25,20655.41702,2018,2,May,5,214,0.0054310208257417215,826.2166808000001,4.4872000000000005,0
129,US-2017-125969,2017-06-11,2017-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",415.53,649.54,234.01,24,15588.90794,2017,2,June,6,122,0.015011314512901023,649.5378308333333,9.750416666666666,0
130,US-2017-125969,2017-06-11,2017-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,365.82,624.62,258.79,2,1249.231984,2017,2,June,6,122,0.20715928131407818,624.615992,129.395,0
131,US-2018-164147,2018-02-02,2018-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,348.75,543.35,194.59,18,9780.257775,2018,1,February,2,89,0.01989620360491981,543.3476541666666,10.810555555555556,0
132,US-2018-164147,2018-02-02,2018-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,859.94,362.21,-497.73,24,8692.982083,2018,1,February,2,89,-0.057256531216527067,362.2075867916667,-20.73875,1
133,US-2018-164147,2018-02-02,2018-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,431.85,318.17,-113.68,4,1272.671149,2018,1,February,2,89,-0.08932393893687615,318.16778725,-28.42,1
134,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,710.96,876.57,165.61,9,7889.152987,2017,4,October,10,6,0.020992114143672646,876.5725541111111,18.401111111111113,0
135,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,458.76,204.74,-254.02,12,2456.877695,2017,4,October,10,6,-0.10339139002196038,204.73980791666668,-21.168333333333333,1
136,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",499.1,216.67,-282.42,12,2600.074473,2017,4,October,10,6,-0.10861996567126792,216.67287275,-23.535,1
137,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,573.97,340.17,-233.8,16,5442.746278,2017,4,October,10,6,-0.042956255547872524,340.171642375,-14.6125,1
138,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,681.75,3.23,-678.52,17,54.89415432,2017,4,October,10,6,-12.360514674197098,3.2290679011764705,-39.91294117647059,1
139,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,964.04,135.74,-828.29,22,2986.364354,2017,4,October,10,6,-0.2773573153893867,135.74383427272727,-37.64954545454545,1
